generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
299,75225.000000,24775.000000,29,222351.971270,1469697302.306516,2390.512932,0.159528,4,5,2,0.022089
300,77888.000000,22112.000000,29,236075.068401,1391906290.586943,2535.280768,0.175144,4,5,1,0.023517
301,66799.000000,33201.000000,22,234796.154678,1685214148.984868,3880.417075,0.168566,4,5,1,0.033350
302,66077.000000,33923.000000,16,235985.949322,1530743113.562384,3773.642498,0.165359,4,5,1,0.030033
303,81354.000000,18646.000000,21,237810.446751,1479024245.475935,2916.778522,0.329923,4,5,1,0.023918
304,60458.000000,39542.000000,17,229786.326633,1462920376.282278,3524.598876,0.192224,4,5,1,0.029815
305,58456.000000,41544.000000,15,234044.477802,1341026932.610388,5199.130795,0.112925,4,5,1,0.026978
306,84315.000000,15685.000000,34,238834.015498,1366074021.093703,2522.281411,0.245845,4,5,1,0.008534
307,68788.000000,31212.000000,19,231673.710882,1746177045.015645,2989.953988,0.121084,4,5,1,0.028355
308,66470.000000,33530.000000,19,233405.474021,1420713362.951787,3701.460187,0.168838,4,5,1,0.065933
309,65903.000000,34097.000000,15,235212.094001,1269543258.984567,4165.051900,0.125251,4,5,1,0.061345
310,65565.000000,34435.000000,15,233508.544335,1415350114.013539,3918.216494,0.122932,4,5,1,0.036856
311,73439.000000,26561.000000,19,233445.323122,1685269554.904319,3300.305475,0.121467,4,5,1,0.029120
312,64892.000000,35108.000000,18,226927.164993,1704049377.438398,3661.191413,0.142529,4,5,1,0.032459
313,69859.000000,30141.000000,20,127008.358265,326650101.878234,1702.096904,0.217464,3,3,1,0.011805
314,78184.000000,21816.000000,27,202258.860906,1331011983.777147,2261.220689,0.152392,3,3,1,0.017233
315,72057.000000,27943.000000,23,179729.192358,1054026464.340527,2716.730058,0.150470,3,3,1,0.021062
316,77205.000000,22795.000000,26,201218.854240,1422481561.197698,2453.966006,0.138183,3,3,1,0.014036
317,73750.000000,26250.000000,22,184590.717479,1517583676.917315,2437.198456,0.186074,3,3,1,0.018757
318,80942.000000,19058.000000,31,207355.408674,1264064495.086546,2320.348162,0.146094,3,3,1,0.011419
319,68495.000000,31505.000000,20,120270.141494,408382519.133552,1669.336027,0.166599,3,3,1,0.020088
320,64482.000000,35518.000000,19,115644.792417,326503803.325695,1648.657421,0.209816,3,3,1,0.010134
321,69384.000000,30616.000000,21,136033.836994,447763228.111204,1961.084918,0.170834,3,3,1,0.015000
322,78677.000000,21323.000000,27,148551.147179,734982615.485829,1997.047394,0.228957,2,2,1,0.008241
323,69741.000000,30259.000000,20,120541.399048,632041106.531032,1527.392414,0.210360,2,2,1,0.024084
324,75277.000000,24723.000000,25,155649.714124,747970163.935387,1693.153520,0.163689,2,2,1,0.012576
325,67628.000000,32372.000000,20,121289.604087,360542811.939858,1579.146543,0.169537,2,2,1,0.011249
326,68455.000000,31545.000000,20,142193.404386,635030728.604876,1829.192799,0.153551,2,2,1,0.012568
327,84993.000000,15007.000000,34,163498.952240,642922104.642034,1643.079290,0.177482,2,2,1,0.011692
328,68337.000000,31663.000000,22,156957.107302,806338025.906525,2534.811624,0.140012,2,2,1,0.009938
329,85703.000000,14297.000000,36,166634.468809,1352871614.301523,1534.852404,0.182115,2,2,1,0.013771
330,83562.000000,16438.000000,37,165747.545459,912499662.180189,1627.147017,0.226693,2,2,1,0.018005
331,68529.000000,31471.000000,23,132514.282766,625319080.362573,1896.758239,0.156947,2,2,1,0.013669
332,66683.000000,33317.000000,19,115159.729405,305599503.383490,1756.009416,0.186224,2,2,1,0.016014
333,82447.000000,17553.000000,33,143035.043291,442974780.578688,1532.322670,0.248008,2,2,1,0.009603
334,74015.000000,25985.000000,25,118494.816672,831046147.952744,1276.784198,0.269208,3,1,1,0.010277
335,77070.000000,22930.000000,27,127972.614217,273123650.455100,1410.420780,0.217946,3,1,1,0.011391
336,72498.000000,27502.000000,21,102261.250679,791813232.059912,1149.713678,0.283097,2,1,1,0.018047
337,76613.000000,23387.000000,26,111386.870505,347278829.386982,1244.201279,0.282590,2,1,1,0.015512
338,66415.000000,33585.000000,20,90103.100761,393876497.254198,1166.794576,0.303612,2,1,1,0.019089
339,73779.000000,26221.000000,22,98775.460476,914364916.798723,1116.831862,0.347901,2,1,1,0.024092
340,73687.000000,26313.000000,24,91166.985098,305914002.029632,1078.564414,0.379226,2,1,1,0.013180
341,73509.000000,26491.000000,21,78901.426857,544958599.362496,941.782262,0.381084,2,1,1,0.019107
342,76684.000000,23316.000000,30,155072.192637,1033804654.249120,1763.999533,0.209517,2,1,1,0.014350
