Plate,Time,Temperature,Row,Column,Luminescence
# Luminescence of evolved V. harveyi
# Eric Bruger - 2012/06/27

Plate1,14:00:00,30.0,2,2,2800.291
Plate1,14:00:00,30.0,2,3,445841.375
Plate1,14:00:00,30.0,2,4,2184.491
Plate1,14:00:00,30.0,2,5,1103.545
Plate1,14:00:00,30.0,2,6,1073.414
Plate1,14:00:00,30.0,2,7,551.772
Plate1,14:00:00,30.0,2,8,414.3
Plate1,14:00:00,30.0,2,9,244.814
Plate1,14:00:00,30.0,2,10,163.837
Plate1,14:00:00,30.0,2,11,112.991
Plate1,14:00:00,30.0,3,0,696412.0
Plate1,14:00:00,30.0,3,1,2996.142
Plate1,14:00:00,30.0,3,2,2860.553
Plate1,14:00:00,30.0,3,3,448532.469
Plate1,14:00:00,30.0,3,4,2623.272
Plate1,14:00:00,30.0,3,5,1809.738
Plate1,14:00:00,30.0,3,6,1442.517
Plate1,14:00:00,30.0,3,7,674.179
Plate1,14:00:00,30.0,3,8,406.767
Plate1,14:00:00,30.0,3,9,280.594
Plate1,14:00:00,30.0,3,10,186.435
Plate1,14:00:00,30.0,3,11,120.524
Plate1,14:00:00,30.0,4,0,2568.66
Plate1,14:00:00,30.0,4,1,290183.25
Plate1,14:00:00,30.0,4,2,505464.844
Plate1,14:00:00,30.0,4,3,3214.591
Plate1,14:00:00,30.0,4,4,434578.094
Plate1,14:00:00,30.0,4,5,491838.125
Plate1,14:00:00,30.0,4,6,1338.942
Plate1,14:00:00,30.0,4,7,610.151
Plate1,14:00:00,30.0,4,8,382.286
Plate1,14:00:00,30.0,4,9,246.697
Plate1,14:00:00,30.0,4,10,553.655
Plate1,14:00:00,30.0,4,11,506.576
Plate1,14:00:00,30.0,5,0,1886.948
Plate1,14:00:00,30.0,5,1,285136.312
Plate1,14:00:00,30.0,5,2,534567.5
Plate1,14:00:00,30.0,5,3,2990.493
Plate1,14:00:00,30.0,5,4,485393.875
Plate1,14:00:00,30.0,5,5,525153.5
Plate1,14:00:00,30.0,5,6,1382.255
Plate1,14:00:00,30.0,5,7,668.53
Plate1,14:00:00,30.0,5,8,414.3
Plate1,14:00:00,30.0,5,9,256.113
Plate1,14:00:00,30.0,5,10,224.099
Plate1,14:00:00,30.0,5,11,195.851
Plate1,14:00:00,30.0,6,0,1700.513
Plate1,14:00:00,30.0,6,1,262675.594
Plate1,14:00:00,30.0,6,2,586503.812
Plate1,14:00:00,30.0,6,3,2875.619
Plate1,14:00:00,30.0,6,4,521210.125
Plate1,14:00:00,30.0,6,5,536559.875
Plate1,14:00:00,30.0,6,6,1487.714
Plate1,14:00:00,30.0,6,7,632.749
Plate1,14:00:00,30.0,6,8,455.73
Plate1,14:00:00,30.0,6,9,284.36
Plate1,14:00:00,30.0,6,10,182.669
Plate1,14:00:00,30.0,6,11,218.449
Plate1,14:00:00,30.0,7,0,796.586
Plate1,14:00:00,30.0,7,1,1080.946
Plate1,14:00:00,30.0,7,2,1293.746
Plate1,14:00:00,30.0,7,3,1096.012
Plate1,14:00:00,30.0,7,4,1350.241
Plate1,14:00:00,30.0,7,5,1327.643
Plate1,14:00:00,30.0,7,6,644.048
Plate1,14:00:00,30.0,7,7,414.3
Plate1,14:00:00,30.0,7,8,280.594
Plate1,14:00:00,30.0,7,9,216.566
Plate1,14:00:00,30.0,7,10,128.056
Plate1,14:00:00,30.0,7,11,96.042
Plate1,14:15:00,30.0,0,0,1854.637
Plate1,14:15:00,30.0,0,1,1156.777
Plate1,14:15:00,30.0,0,2,927.318
Plate1,14:15:00,30.0,0,3,1175.741
Plate1,14:15:00,30.0,0,4,798.366
Plate1,14:15:00,30.0,0,5,386.857
Plate1,14:15:00,30.0,0,6,290.143
Plate1,14:15:00,30.0,0,7,193.428
Plate1,14:15:00,30.0,0,8,138.434
Plate1,14:15:00,30.0,0,9,121.367
Plate1,14:15:00,30.0,0,10,96.714
Plate1,14:15:00,30.0,0,11,75.854
Plate1,14:15:00,30.0,1,0,775425.875
Plate1,14:15:00,30.0,1,1,2501.294
Plate1,14:15:00,30.0,1,2,2137.194
Plate1,14:15:00,30.0,1,3,485177.187
Plate1,14:15:00,30.0,1,4,1532.256
Plate1,14:15:00,30.0,1,5,652.347
Plate1,14:15:00,30.0,1,6,783.195
Plate1,14:15:00,30.0,1,7,286.35
Plate1,14:15:00,30.0,1,8,223.77
Plate1,14:15:00,30.0,1,9,176.361
Plate1,14:15:00,30.0,1,10,117.574
Plate1,14:15:00,30.0,1,11,102.403
Plate1,14:15:00,30.0,2,0,703637.437
Plate1,14:15:00,30.0,2,1,3083.476
Plate1,14:15:00,30.0,2,2,2673.863
Plate1,14:15:00,30.0,2,3,436222.688
Plate1,14:15:00,30.0,2,4,2019.62
Plate1,14:15:00,30.0,2,5,1120.747
Plate1,14:15:00,30.0,2,6,1262.974
Plate1,14:15:00,30.0,2,7,599.249
Plate1,14:15:00,30.0,2,8,365.997
Plate1,14:15:00,30.0,2,9,256.008
Plate1,14:15:00,30.0,2,10,151.709
Plate1,14:15:00,30.0,2,11,121.367
Plate1,14:15:00,30.0,3,0,681277.5
Plate1,14:15:00,30.0,3,1,2842.638
Plate1,14:15:00,30.0,3,2,2967.798
Plate1,14:15:00,30.0,3,3,435547.594
Plate1,14:15:00,30.0,3,4,2484.227
Plate1,14:15:00,30.0,3,5,1721.892
Plate1,14:15:00,30.0,3,6,1484.847
Plate1,14:15:00,30.0,3,7,595.456
Plate1,14:15:00,30.0,3,8,384.96
Plate1,14:15:00,30.0,3,9,276.868
Plate1,14:15:00,30.0,3,10,204.807
Plate1,14:15:00,30.0,3,11,130.849
Plate1,14:15:00,30.0,4,0,2493.709
Plate1,14:15:00,30.0,4,1,281349.188
Plate1,14:15:00,30.0,4,2,491645.625
Plate1,14:15:00,30.0,4,3,3073.994
Plate1,14:15:00,30.0,4,4,426033.594
Plate1,14:15:00,30.0,4,5,481869.937
Plate1,14:15:00,30.0,4,6,1397.615
Plate1,14:15:00,30.0,4,7,640.969
Plate1,14:15:00,30.0,4,8,360.308
Plate1,14:15:00,30.0,4,9,233.252
Plate1,14:15:00,30.0,4,10,494.949
Plate1,14:15:00,30.0,4,11,464.607
Plate1,14:15:00,30.0,5,0,1835.673
Plate1,14:15:00,30.0,5,1,275352.844
Plate1,14:15:00,30.0,5,2,522962.062
Plate1,14:15:00,30.0,5,3,2986.762
Plate1,14:15:00,30.0,5,4,475558.844
Plate1,14:15:00,30.0,5,5,513110.469
Plate1,14:15:00,30.0,5,6,1562.598
Plate1,14:15:00,30.0,5,7,637.176
Plate1,14:15:00,30.0,5,8,439.955
Plate1,14:15:00,30.0,5,9,288.246
Plate1,14:15:00,30.0,5,10,195.325
Plate1,14:15:00,30.0,5,11,174.465
Plate1,14:15:00,30.0,6,0,1710.514
Plate1,14:15:00,30.0,6,1,256925.969
Plate1,14:15:00,30.0,6,2,575466.5
Plate1,14:15:00,30.0,6,3,2871.084
Plate1,14:15:00,30.0,6,4,515685.719
Plate1,14:15:00,30.0,6,5,527454.5
Plate1,14:15:00,30.0,6,6,1460.195
Plate1,14:15:00,30.0,6,7,682.688
Plate1,14:15:00,30.0,6,8,364.1
Plate1,14:15:00,30.0,6,9,278.764
Plate1,14:15:00,30.0,6,10,183.947
Plate1,14:15:00,30.0,6,11,185.843
Plate1,14:15:00,30.0,7,0,669.414
Plate1,14:15:00,30.0,7,1,1120.747
Plate1,14:15:00,30.0,7,2,1302.797
Plate1,14:15:00,30.0,7,3,963.349
Plate1,14:15:00,30.0,7,4,1300.901
Plate1,14:15:00,30.0,7,5,1261.077
Plate1,14:15:00,30.0,7,6,676.999
Plate1,14:15:00,30.0,7,7,394.442
Plate1,14:15:00,30.0,7,8,305.313
Plate1,14:15:00,30.0,7,9,182.05
Plate1,14:15:00,30.0,7,10,123.263
Plate1,14:15:00,30.0,7,11,83.44
Plate1,14:30:00,30.0,0,0,1959.905
Plate1,14:30:00,30.0,0,1,1195.016
Plate1,14:30:00,30.0,0,2,945.893
Plate1,14:30:00,30.0,0,3,1333.202
Plate1,14:30:00,30.0,0,4,848.578
Plate1,14:30:00,30.0,0,5,435.967
Plate1,14:30:00,30.0,0,6,235.5
Plate1,14:30:00,30.0,0,7,200.467
Plate1,14:30:00,30.0,0,8,171.273
Plate1,14:30:00,30.0,0,9,108.992
Plate1,14:30:00,30.0,0,10,105.099
Plate1,14:30:00,30.0,0,11,116.777
Plate1,14:30:00,30.0,1,0,781747.125
Plate1,14:30:00,30.0,1,1,2378.355
Plate1,14:30:00,30.0,1,2,2195.405
Plate1,14:30:00,30.0,1,3,493860.969
Plate1,14:30:00,30.0,1,4,1701.049
Plate1,14:30:00,30.0,1,5,768.781
Plate1,14:30:00,30.0,1,6,868.041
Plate1,14:30:00,30.0,1,7,297.781
Plate1,14:30:00,30.0,1,8,188.789
Plate1,14:30:00,30.0,1,9,153.756
Plate1,14:30:00,30.0,1,10,157.649
Plate1,14:30:00,30.0,1,11,114.831
Plate1,14:30:00,30.0,2,0,707157.75
Plate1,14:30:00,30.0,2,1,3129.62
Plate1,14:30:00,30.0,2,2,2857.14
Plate1,14:30:00,30.0,2,3,441344.5
Plate1,14:30:00,30.0,2,4,2284.934
Plate1,14:30:00,30.0,2,5,1117.165
Plate1,14:30:00,30.0,2,6,1235.888
Plate1,14:30:00,30.0,2,7,615.025
Plate1,14:30:00,30.0,2,8,410.665
Plate1,14:30:00,30.0,2,9,258.855
Plate1,14:30:00,30.0,2,10,181.004
Plate1,14:30:00,30.0,2,11,140.132
Plate1,14:30:00,30.0,3,0,685380.875
Plate1,14:30:00,30.0,3,1,3003.111
Plate1,14:30:00,30.0,3,2,2826.0
Plate1,14:30:00,30.0,3,3,440044.406
Plate1,14:30:00,30.0,3,4,2572.983
Plate1,14:30:00,30.0,3,5,1730.244
Plate1,14:30:00,30.0,3,6,1572.595
Plate1,14:30:00,30.0,3,7,688.983
Plate1,14:30:00,30.0,3,8,416.504
Plate1,14:30:00,30.0,3,9,272.479
Plate1,14:30:00,30.0,3,10,188.789
Plate1,14:30:00,30.0,3,11,122.616
Plate1,14:30:00,30.0,4,0,2518.487
Plate1,14:30:00,30.0,4,1,284956.969
Plate1,14:30:00,30.0,4,2,493894.094
Plate1,14:30:00,30.0,4,3,3133.512
Plate1,14:30:00,30.0,4,4,427537.531
Plate1,14:30:00,30.0,4,5,486698.656
Plate1,14:30:00,30.0,4,6,1298.169
Plate1,14:30:00,30.0,4,7,615.025
Plate1,14:30:00,30.0,4,8,395.095
Plate1,14:30:00,30.0,4,9,274.426
Plate1,14:30:00,30.0,4,10,463.215
Plate1,14:30:00,30.0,4,11,465.161
Plate1,14:30:00,30.0,5,0,1868.43
Plate1,14:30:00,30.0,5,1,274573.5
Plate1,14:30:00,30.0,5,2,523740.219
Plate1,14:30:00,30.0,5,3,2901.905
Plate1,14:30:00,30.0,5,4,479841.937
Plate1,14:30:00,30.0,5,5,520052.094
Plate1,14:30:00,30.0,5,6,1434.409
Plate1,14:30:00,30.0,5,7,652.004
Plate1,14:30:00,30.0,5,8,457.376
Plate1,14:30:00,30.0,5,9,239.393
Plate1,14:30:00,30.0,5,10,204.359
Plate1,14:30:00,30.0,5,11,181.004
Plate1,14:30:00,30.0,6,0,1732.19
Plate1,14:30:00,30.0,6,1,254110.313
Plate1,14:30:00,30.0,6,2,580369.188
Plate1,14:30:00,30.0,6,3,2894.12
Plate1,14:30:00,30.0,6,4,522876.188
Plate1,14:30:00,30.0,6,5,534433.125
Plate1,14:30:00,30.0,6,6,1422.731
Plate1,14:30:00,30.0,6,7,663.682
Plate1,14:30:00,30.0,6,8,459.322
Plate1,14:30:00,30.0,6,9,313.351
Plate1,14:30:00,30.0,6,10,181.004
Plate1,14:30:00,30.0,6,11,202.413
Plate1,14:30:00,30.0,7,0,731.802
Plate1,14:30:00,30.0,7,1,1130.789
Plate1,14:30:00,30.0,7,2,1327.364
Plate1,14:30:00,30.0,7,3,1010.12
Plate1,14:30:00,30.0,7,4,1366.289
Plate1,14:30:00,30.0,7,5,1274.814
Plate1,14:30:00,30.0,7,6,712.339
Plate1,14:30:00,30.0,7,7,404.826
Plate1,14:30:00,30.0,7,8,348.384
Plate1,14:30:00,30.0,7,9,225.769
Plate1,14:30:00,30.0,7,10,142.079
Plate1,14:30:00,30.0,7,11,83.69
Plate1,14:45:00,30.0,0,0,1979.026
Plate1,14:45:00,30.0,0,1,1252.993
Plate1,14:45:00,30.0,0,2,907.542
Plate1,14:45:00,30.0,0,3,1192.49
Plate1,14:45:00,30.0,0,4,825.57
Plate1,14:45:00,30.0,0,5,404.002
Plate1,14:45:00,30.0,0,6,290.804
Plate1,14:45:00,30.0,0,7,202.977
Plate1,14:45:00,30.0,0,8,150.281
Plate1,14:45:00,30.0,0,9,130.764
Plate1,14:45:00,30.0,0,10,107.344
Plate1,14:45:00,30.0,0,11,117.102
Plate1,14:45:00,30.0,1,0,772267.188
Plate1,14:45:00,30.0,1,1,2564.537
Plate1,14:45:00,30.0,1,2,2150.776
Plate1,14:45:00,30.0,1,3,485905.562
Plate1,14:45:00,30.0,1,4,1629.672
Plate1,14:45:00,30.0,1,5,739.695
Plate1,14:45:00,30.0,1,6,874.363
Plate1,14:45:00,30.0,1,7,300.562
Plate1,14:45:00,30.0,1,8,230.301
Plate1,14:45:00,30.0,1,9,187.363
Plate1,14:45:00,30.0,1,10,101.489
Plate1,14:45:00,30.0,1,11,97.585
Plate1,14:45:00,30.0,2,0,696775.375
Plate1,14:45:00,30.0,2,1,3111.014
Plate1,14:45:00,30.0,2,2,2703.108
Plate1,14:45:00,30.0,2,3,430869.563
Plate1,14:45:00,30.0,2,4,2125.404
Plate1,14:45:00,30.0,2,5,1079.292
Plate1,14:45:00,30.0,2,6,1366.192
Plate1,14:45:00,30.0,2,7,606.979
Plate1,14:45:00,30.0,2,8,402.051
Plate1,14:45:00,30.0,2,9,302.514
Plate1,14:45:00,30.0,2,10,167.846
Plate1,14:45:00,30.0,2,11,128.812
Plate1,14:45:00,30.0,3,0,671803.375
Plate1,14:45:00,30.0,3,1,2712.866
Plate1,14:45:00,30.0,3,2,2708.963
Plate1,14:45:00,30.0,3,3,433916.188
Plate1,14:45:00,30.0,3,4,2529.406
Plate1,14:45:00,30.0,3,5,1559.41
Plate1,14:45:00,30.0,3,6,1578.927
Plate1,14:45:00,30.0,3,7,599.173
Plate1,14:45:00,30.0,3,8,476.215
Plate1,14:45:00,30.0,3,9,263.48
Plate1,14:45:00,30.0,3,10,191.267
Plate1,14:45:00,30.0,3,11,140.523
Plate1,14:45:00,30.0,4,0,2273.733
Plate1,14:45:00,30.0,4,1,278560.656
Plate1,14:45:00,30.0,4,2,483167.375
Plate1,14:45:00,30.0,4,3,3112.965
Plate1,14:45:00,30.0,4,4,420954.906
Plate1,14:45:00,30.0,4,5,478221.75
Plate1,14:45:00,30.0,4,6,1231.524
Plate1,14:45:00,30.0,4,7,683.096
Plate1,14:45:00,30.0,4,8,429.375
Plate1,14:45:00,30.0,4,9,224.446
Plate1,14:45:00,30.0,4,10,511.346
Plate1,14:45:00,30.0,4,11,499.636
Plate1,14:45:00,30.0,5,0,1785.808
Plate1,14:45:00,30.0,5,1,271618.438
Plate1,14:45:00,30.0,5,2,517308.5
Plate1,14:45:00,30.0,5,3,2927.554
Plate1,14:45:00,30.0,5,4,471634.719
Plate1,14:45:00,30.0,5,5,512243.844
Plate1,14:45:00,30.0,5,6,1403.274
Plate1,14:45:00,30.0,5,7,704.565
Plate1,14:45:00,30.0,5,8,482.071
Plate1,14:45:00,30.0,5,9,232.253
Plate1,14:45:00,30.0,5,10,204.929
Plate1,14:45:00,30.0,5,11,171.75
Plate1,14:45:00,30.0,6,0,1612.106
Plate1,14:45:00,30.0,6,1,256010.672
Plate1,14:45:00,30.0,6,2,571460.437
Plate1,14:45:00,30.0,6,3,2788.983
Plate1,14:45:00,30.0,6,4,515460.25
Plate1,14:45:00,30.0,6,5,528005.75
Plate1,14:45:00,30.0,6,6,1454.018
Plate1,14:45:00,30.0,6,7,690.903
Plate1,14:45:00,30.0,6,8,396.196
Plate1,14:45:00,30.0,6,9,281.045
Plate1,14:45:00,30.0,6,10,197.122
Plate1,14:45:00,30.0,6,11,175.653
Plate1,14:45:00,30.0,7,0,694.806
Plate1,14:45:00,30.0,7,1,1149.553
Plate1,14:45:00,30.0,7,2,1282.269
Plate1,14:45:00,30.0,7,3,1077.34
Plate1,14:45:00,30.0,7,4,1319.351
Plate1,14:45:00,30.0,7,5,1356.433
Plate1,14:45:00,30.0,7,6,644.062
Plate1,14:45:00,30.0,7,7,458.65
Plate1,14:45:00,30.0,7,8,298.61
Plate1,14:45:00,30.0,7,9,140.523
Plate1,14:45:00,30.0,7,10,109.295
Plate1,14:45:00,30.0,7,11,101.489
Plate1,15:00:00,30.0,0,0,1837.801
Plate1,15:00:00,30.0,0,1,1227.791
Plate1,15:00:00,30.0,0,2,897.531
Plate1,15:00:00,30.0,0,3,1233.619
Plate1,15:00:00,30.0,0,4,808.166
Plate1,15:00:00,30.0,0,5,404.083
Plate1,15:00:00,30.0,0,6,297.234
Plate1,15:00:00,30.0,0,7,184.557
Plate1,15:00:00,30.0,0,8,155.417
Plate1,15:00:00,30.0,0,9,122.391
Plate1,15:00:00,30.0,0,10,118.505
Plate1,15:00:00,30.0,0,11,77.708
Plate1,15:00:00,30.0,1,0,749597.562
Plate1,15:00:00,30.0,1,1,2401.186
Plate1,15:00:00,30.0,1,2,2076.754
Plate1,15:00:00,30.0,1,3,474263.406
Plate1,15:00:00,30.0,1,4,1664.9
Plate1,15:00:00,30.0,1,5,627.495
Plate1,15:00:00,30.0,1,6,924.729
Plate1,15:00:00,30.0,1,7,275.864
Plate1,15:00:00,30.0,1,8,207.87
Plate1,15:00:00,30.0,1,9,200.099
Plate1,15:00:00,30.0,1,10,116.562
Plate1,15:00:00,30.0,1,11,87.422
Plate1,15:00:00,30.0,2,0,677157.875
Plate1,15:00:00,30.0,2,1,2947.087
Plate1,15:00:00,30.0,2,2,2692.593
Plate1,15:00:00,30.0,2,3,418356.25
Plate1,15:00:00,30.0,2,4,2088.41
Plate1,15:00:00,30.0,2,5,1041.291
Plate1,15:00:00,30.0,2,6,1408.463
Plate1,15:00:00,30.0,2,7,561.442
Plate1,15:00:00,30.0,2,8,394.37
Plate1,15:00:00,30.0,2,9,240.896
Plate1,15:00:00,30.0,2,10,135.99
Plate1,15:00:00,30.0,2,11,104.906
Plate1,15:00:00,30.0,3,0,655113.937
Plate1,15:00:00,30.0,3,1,2801.384
Plate1,15:00:00,30.0,3,2,2550.775
Plate1,15:00:00,30.0,3,3,417691.781
Plate1,15:00:00,30.0,3,4,2475.009
Plate1,15:00:00,30.0,3,5,1499.77
Plate1,15:00:00,30.0,3,6,1662.958
Plate1,15:00:00,30.0,3,7,691.604
Plate1,15:00:00,30.0,3,8,433.224
Plate1,15:00:00,30.0,3,9,266.151
Plate1,15:00:00,30.0,3,10,194.271
Plate1,15:00:00,30.0,3,11,120.448
Plate1,15:00:00,30.0,4,0,2265.197
Plate1,15:00:00,30.0,4,1,263339.781
Plate1,15:00:00,30.0,4,2,467757.313
Plate1,15:00:00,30.0,4,3,3022.853
Plate1,15:00:00,30.0,4,4,408046.281
Plate1,15:00:00,30.0,4,5,461074.406
Plate1,15:00:00,30.0,4,6,1237.505
Plate1,15:00:00,30.0,4,7,592.526
Plate1,15:00:00,30.0,4,8,450.708
Plate1,15:00:00,30.0,4,9,281.693
Plate1,15:00:00,30.0,4,10,454.594
Plate1,15:00:00,30.0,4,11,489.562
Plate1,15:00:00,30.0,5,0,1662.958
Plate1,15:00:00,30.0,5,1,257655.453
Plate1,15:00:00,30.0,5,2,500971.75
Plate1,15:00:00,30.0,5,3,2789.728
Plate1,15:00:00,30.0,5,4,455397.812
Plate1,15:00:00,30.0,5,5,498265.594
Plate1,15:00:00,30.0,5,6,1369.609
Plate1,15:00:00,30.0,5,7,641.093
Plate1,15:00:00,30.0,5,8,390.484
Plate1,15:00:00,30.0,5,9,240.896
Plate1,15:00:00,30.0,5,10,186.5
Plate1,15:00:00,30.0,5,11,167.073
Plate1,15:00:00,30.0,6,0,1519.197
Plate1,15:00:00,30.0,6,1,240765.562
Plate1,15:00:00,30.0,6,2,557337.5
Plate1,15:00:00,30.0,6,3,2811.098
Plate1,15:00:00,30.0,6,4,500567.688
Plate1,15:00:00,30.0,6,5,511821.813
Plate1,15:00:00,30.0,6,6,1363.781
Plate1,15:00:00,30.0,6,7,728.515
Plate1,15:00:00,30.0,6,8,460.422
Plate1,15:00:00,30.0,6,9,262.266
Plate1,15:00:00,30.0,6,10,211.755
Plate1,15:00:00,30.0,6,11,205.927
Plate1,15:00:00,30.0,7,0,666.349
Plate1,15:00:00,30.0,7,1,1101.515
Plate1,15:00:00,30.0,7,2,1206.421
Plate1,15:00:00,30.0,7,3,1058.776
Plate1,15:00:00,30.0,7,4,1369.609
Plate1,15:00:00,30.0,7,5,1196.708
Plate1,15:00:00,30.0,7,6,650.807
Plate1,15:00:00,30.0,7,7,464.307
Plate1,15:00:00,30.0,7,8,260.323
Plate1,15:00:00,30.0,7,9,209.812
Plate1,15:00:00,30.0,7,10,134.047
Plate1,15:00:00,30.0,7,11,104.906
Plate1,15:15:00,30.0,0,0,1756.911
Plate1,15:15:00,30.0,0,1,1075.501
Plate1,15:15:00,30.0,0,2,966.786
Plate1,15:15:00,30.0,0,3,1089.091
Plate1,15:15:00,30.0,0,4,696.94
Plate1,15:15:00,30.0,0,5,419.329
Plate1,15:15:00,30.0,0,6,295.083
Plate1,15:15:00,30.0,0,7,182.486
Plate1,15:15:00,30.0,0,8,126.187
Plate1,15:15:00,30.0,0,9,118.422
Plate1,15:15:00,30.0,0,10,116.48
Plate1,15:15:00,30.0,0,11,118.422
Plate1,15:15:00,30.0,1,0,741208.625
Plate1,15:15:00,30.0,1,1,2372.315
Plate1,15:15:00,30.0,1,2,2137.413
Plate1,15:15:00,30.0,1,3,465602.719
Plate1,15:15:00,30.0,1,4,1570.542
Plate1,15:15:00,30.0,1,5,700.823
Plate1,15:15:00,30.0,1,6,883.309
Plate1,15:15:00,30.0,1,7,328.086
Plate1,15:15:00,30.0,1,8,256.257
Plate1,15:15:00,30.0,1,9,159.19
Plate1,15:15:00,30.0,1,10,141.718
Plate1,15:15:00,30.0,1,11,112.598
Plate1,15:15:00,30.0,2,0,663089.188
Plate1,15:15:00,30.0,2,1,2851.825
Plate1,15:15:00,30.0,2,2,2599.451
Plate1,15:15:00,30.0,2,3,411357.875
Plate1,15:15:00,30.0,2,4,2119.941
Plate1,15:15:00,30.0,2,5,1030.85
Plate1,15:15:00,30.0,2,6,1320.11
Plate1,15:15:00,30.0,2,7,597.932
Plate1,15:15:00,30.0,2,8,403.798
Plate1,15:15:00,30.0,2,9,267.905
Plate1,15:15:00,30.0,2,10,172.779
Plate1,15:15:00,30.0,2,11,83.478
Plate1,15:15:00,30.0,3,0,640047.563
Plate1,15:15:00,30.0,3,1,2745.052
Plate1,15:15:00,30.0,3,2,2550.918
Plate1,15:15:00,30.0,3,3,410445.438
Plate1,15:15:00,30.0,3,4,2403.376
Plate1,15:15:00,30.0,3,5,1537.54
Plate1,15:15:00,30.0,3,6,1758.852
Plate1,15:15:00,30.0,3,7,658.114
Plate1,15:15:00,30.0,3,8,423.212
Plate1,15:15:00,30.0,3,9,269.846
Plate1,15:15:00,30.0,3,10,234.902
Plate1,15:15:00,30.0,3,11,137.835
Plate1,15:15:00,30.0,4,0,2271.365
Plate1,15:15:00,30.0,4,1,268046.313
Plate1,15:15:00,30.0,4,2,457200.625
Plate1,15:15:00,30.0,4,3,2981.895
Plate1,15:15:00,30.0,4,4,399465.219
Plate1,15:15:00,30.0,4,5,455853.313
Plate1,15:15:00,30.0,4,6,1279.342
Plate1,15:15:00,30.0,4,7,561.047
Plate1,15:15:00,30.0,4,8,417.388
Plate1,15:15:00,30.0,4,9,269.846
Plate1,15:15:00,30.0,4,10,473.686
Plate1,15:15:00,30.0,4,11,423.212
Plate1,15:15:00,30.0,5,0,1640.431
Plate1,15:15:00,30.0,5,1,256359.5
Plate1,15:15:00,30.0,5,2,488784.219
Plate1,15:15:00,30.0,5,3,2822.705
Plate1,15:15:00,30.0,5,4,447674.437
Plate1,15:15:00,30.0,5,5,487033.187
Plate1,15:15:00,30.0,5,6,1479.3
Plate1,15:15:00,30.0,5,7,630.935
Plate1,15:15:00,30.0,5,8,423.212
Plate1,15:15:00,30.0,5,9,258.198
Plate1,15:15:00,30.0,5,10,225.195
Plate1,15:15:00,30.0,5,11,186.368
Plate1,15:15:00,30.0,6,0,1428.825
Plate1,15:15:00,30.0,6,1,242226.563
Plate1,15:15:00,30.0,6,2,546226.562
Plate1,15:15:00,30.0,6,3,2818.823
Plate1,15:15:00,30.0,6,4,493955.937
Plate1,15:15:00,30.0,6,5,505708.844
Plate1,15:15:00,30.0,6,6,1378.35
Plate1,15:15:00,30.0,6,7,652.29
Plate1,15:15:00,30.0,6,8,392.15
Plate1,15:15:00,30.0,6,9,246.55
Plate1,15:15:00,30.0,6,10,190.251
Plate1,15:15:00,30.0,6,11,194.134
Plate1,15:15:00,30.0,7,0,755.18
Plate1,15:15:00,30.0,7,1,1094.915
Plate1,15:15:00,30.0,7,2,1240.515
Plate1,15:15:00,30.0,7,3,937.666
Plate1,15:15:00,30.0,7,4,1242.456
Plate1,15:15:00,30.0,7,5,1205.571
Plate1,15:15:00,30.0,7,6,599.873
Plate1,15:15:00,30.0,7,7,407.681
Plate1,15:15:00,30.0,7,8,231.019
Plate1,15:15:00,30.0,7,9,194.134
Plate1,15:15:00,30.0,7,10,137.835
Plate1,15:15:00,30.0,7,11,102.891
Plate1,15:30:00,30.0,0,0,1708.615
Plate1,15:30:00,30.0,0,1,1095.412
Plate1,15:30:00,30.0,0,2,875.191
Plate1,15:30:00,30.0,0,3,1173.249
Plate1,15:30:00,30.0,0,4,715.72
Plate1,15:30:00,30.0,0,5,410.068
Plate1,15:30:00,30.0,0,6,243.003
Plate1,15:30:00,30.0,0,7,210.729
Plate1,15:30:00,30.0,0,8,163.268
Plate1,15:30:00,30.0,0,9,106.314
Plate1,15:30:00,30.0,0,10,108.212
Plate1,15:30:00,30.0,0,11,74.04
Plate1,15:30:00,30.0,1,0,713724.563
Plate1,15:30:00,30.0,1,1,2145.261
Plate1,15:30:00,30.0,1,2,2044.643
Plate1,15:30:00,30.0,1,3,453821.469
Plate1,15:30:00,30.0,1,4,1484.597
Plate1,15:30:00,30.0,1,5,645.477
Plate1,15:30:00,30.0,1,6,901.769
Plate1,15:30:00,30.0,1,7,358.809
Plate1,15:30:00,30.0,1,8,186.049
Plate1,15:30:00,30.0,1,9,176.557
Plate1,15:30:00,30.0,1,10,121.502
Plate1,15:30:00,30.0,1,11,93.025
Plate1,15:30:00,30.0,2,0,639648.438
Plate1,15:30:00,30.0,2,1,2771.753
Plate1,15:30:00,30.0,2,2,2598.993
Plate1,15:30:00,30.0,2,3,394188.875
Plate1,15:30:00,30.0,2,4,1849.101
Plate1,15:30:00,30.0,2,5,1000.489
Plate1,15:30:00,30.0,2,6,1302.344
Plate1,15:30:00,30.0,2,7,484.108
Plate1,15:30:00,30.0,2,8,358.809
Plate1,15:30:00,30.0,2,9,248.698
Plate1,15:30:00,30.0,2,10,130.994
Plate1,15:30:00,30.0,2,11,104.415
Plate1,15:30:00,30.0,3,0,614146.5
Plate1,15:30:00,30.0,3,1,2682.526
Plate1,15:30:00,30.0,3,2,2507.867
Plate1,15:30:00,30.0,3,3,392130.937
Plate1,15:30:00,30.0,3,4,2215.504
Plate1,15:30:00,30.0,3,5,1562.433
Plate1,15:30:00,30.0,3,6,1748.483
