Update,NOT,NAND,AND,EPS,OR,ANDN,NOR,XOR,EQU
# Reaction counts - Low resource environment
# Brian Connelly - 2011/12/15

95800.0,150.0,0.0,40.0,23.0,2925.0,508.0,4484.0,0.0,0.0
95900.0,159.0,3.0,32.0,32.0,2965.0,507.0,4559.0,0.0,0.0
96000.0,155.0,3.0,28.0,30.0,2821.0,583.0,4555.0,0.0,0.0
96100.0,162.0,2.0,42.0,29.0,2793.0,620.0,4503.0,0.0,0.0
96200.0,157.0,3.0,29.0,29.0,2739.0,575.0,4490.0,0.0,0.0
96300.0,162.0,0.0,41.0,34.0,2808.0,495.0,4397.0,0.0,0.0
96400.0,153.0,6.0,31.0,26.0,2862.0,534.0,4460.0,0.0,0.0
96500.0,161.0,0.0,25.0,37.0,2902.0,496.0,4535.0,0.0,0.0
96600.0,139.0,1.0,41.0,36.0,2942.0,432.0,4433.0,0.0,0.0
96700.0,164.0,2.0,38.0,28.0,2876.0,540.0,4458.0,0.0,0.0
96800.0,149.0,0.0,25.0,34.0,2836.0,495.0,4539.0,0.0,0.0
96900.0,158.0,0.0,57.0,23.0,3015.0,455.0,4596.0,0.0,0.0
97000.0,172.0,3.0,47.0,21.0,2839.0,545.0,4581.0,0.0,0.0
97100.0,149.0,4.0,42.0,26.0,2739.0,558.0,4437.0,0.0,0.0
97200.0,141.0,4.0,33.0,25.0,2669.0,756.0,4560.0,0.0,0.0
97300.0,180.0,8.0,20.0,25.0,2476.0,732.0,4386.0,0.0,0.0
97400.0,174.0,10.0,43.0,31.0,2422.0,792.0,4424.0,0.0,0.0
97500.0,159.0,3.0,22.0,26.0,2513.0,829.0,4546.0,0.0,0.0
97600.0,153.0,3.0,56.0,23.0,2483.0,1003.0,4634.0,0.0,0.0
97700.0,166.0,5.0,47.0,19.0,2415.0,1035.0,4638.0,0.0,0.0
97800.0,163.0,2.0,45.0,31.0,2268.0,895.0,4370.0,0.0,0.0
97900.0,163.0,2.0,38.0,23.0,2125.0,999.0,4350.0,0.0,0.0
98000.0,172.0,2.0,33.0,35.0,2167.0,1007.0,4377.0,0.0,0.0
98100.0,195.0,4.0,40.0,28.0,2185.0,1085.0,4408.0,0.0,0.0
98200.0,191.0,2.0,37.0,31.0,2147.0,1004.0,4278.0,0.0,0.0
98300.0,177.0,5.0,32.0,27.0,2239.0,904.0,4363.0,0.0,0.0
98400.0,191.0,6.0,45.0,30.0,2285.0,986.0,4390.0,0.0,0.0
98500.0,187.0,11.0,34.0,22.0,2277.0,1072.0,4485.0,0.0,0.0
98600.0,205.0,6.0,38.0,38.0,2417.0,956.0,4449.0,0.0,0.0
98700.0,158.0,7.0,48.0,21.0,2461.0,930.0,4501.0,0.0,0.0
98800.0,176.0,8.0,58.0,20.0,2265.0,931.0,4267.0,0.0,0.0
98900.0,150.0,5.0,45.0,31.0,2199.0,1030.0,4440.0,0.0,0.0
99000.0,213.0,3.0,35.0,23.0,2538.0,837.0,4597.0,0.0,0.0
99100.0,178.0,10.0,47.0,18.0,2425.0,820.0,4426.0,0.0,0.0
99200.0,201.0,7.0,30.0,28.0,2675.0,708.0,4475.0,0.0,0.0
99300.0,182.0,1.0,32.0,21.0,2672.0,679.0,4530.0,0.0,0.0
99400.0,192.0,9.0,40.0,31.0,2440.0,864.0,4531.0,0.0,0.0
99500.0,164.0,7.0,37.0,30.0,2510.0,856.0,4583.0,0.0,0.0
99600.0,158.0,4.0,31.0,26.0,2476.0,884.0,4480.0,0.0,0.0
99700.0,196.0,8.0,32.0,31.0,2605.0,848.0,4626.0,0.0,0.0
99800.0,199.0,1.0,23.0,15.0,2382.0,893.0,4438.0,0.0,0.0
99900.0,182.0,3.0,36.0,37.0,2464.0,704.0,4357.0,0.0,0.0
100000.0,186.0,15.0,37.0,25.0,2412.0,804.0,4356.0,0.0,0.0
