generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
344,77130.000000,22870.000000,30,232664.726369,1964971075.287946,2813.186189,0.190240,3,3,1,0.015840
345,81351.000000,18649.000000,33,231384.718974,1696659931.700655,2977.032208,0.140984,3,3,1,0.012735
346,84369.000000,15631.000000,33,233561.919453,1975730459.603565,2566.139339,0.186749,3,3,1,0.018743
347,80265.000000,19735.000000,30,230155.466179,2155836326.059330,2665.074443,0.158084,3,3,3,0.012953
348,78333.000000,21667.000000,31,231799.009363,2045874281.351394,2723.891081,0.198316,3,3,2,0.018311
349,79213.000000,20787.000000,33,229841.951805,2018593915.704662,2651.951033,0.165199,3,3,3,0.013195
350,81289.000000,18711.000000,33,234783.041908,1811714670.877648,2764.075876,0.170091,3,3,1,0.015312
351,78947.000000,21053.000000,32,236174.662391,1658236632.167080,3105.593099,0.225714,3,3,1,0.016063
352,82309.000000,17691.000000,34,230986.732654,2076960909.899301,2536.272760,0.228821,3,3,1,0.013815
353,86837.000000,13163.000000,37,232486.223552,2055146728.435648,2306.696479,0.200571,3,3,1,0.012191
354,90966.000000,9034.000000,42,234032.149903,1793517582.855601,2291.840305,0.238902,2,4,1,0.014731
355,86096.000000,13904.000000,37,235865.551755,1670980471.824698,2531.960085,0.281355,2,4,1,0.014415
356,89606.000000,10394.000000,34,231908.666351,2154103433.284492,2354.345550,0.224238,1,4,1,0.010957
357,80111.000000,19889.000000,31,236235.322165,1560426692.640726,2753.735456,0.181419,1,4,3,0.024582
358,89628.000000,10372.000000,39,232970.380455,1917741000.128033,2312.611032,0.215460,1,4,2,0.008437
359,86068.000000,13932.000000,35,232453.156305,2189070166.590277,2259.422505,0.283788,1,4,1,0.015566
360,86242.000000,13758.000000,37,234139.959616,1827194164.509561,2356.063789,0.171774,1,4,2,0.015523
361,83174.000000,16826.000000,35,233403.788849,1948803962.420474,2340.089082,0.174189,1,4,1,0.015311
362,82456.000000,17544.000000,33,227548.602778,2137574449.364760,2684.960050,0.152963,1,4,1,0.019703
363,80852.000000,19148.000000,32,230839.085115,2173584597.086241,2541.240717,0.123254,1,4,1,0.018910
364,81631.000000,18369.000000,31,231689.043503,1927702837.702390,2623.240278,0.149313,1,4,3,0.019675
365,80829.000000,19171.000000,30,232570.226258,1765435474.257555,2489.844213,0.133395,1,4,1,0.012667
366,69272.000000,30728.000000,21,229207.946551,1681041857.215871,3425.862832,0.130510,1,4,1,0.026884
367,77196.000000,22804.000000,29,214578.215582,1616095814.774267,2356.751237,0.196723,1,4,3,0.018559
368,77914.000000,22086.000000,31,226726.726539,2530143682.137970,2785.645761,0.139518,1,4,3,0.010937
369,83454.000000,16546.000000,32,228623.411241,2570118565.437007,2332.885634,0.166061,1,4,1,0.022208
370,81755.000000,18245.000000,32,231034.439082,2108356021.847973,2485.328323,0.240585,1,4,1,0.016189
371,82811.000000,17189.000000,35,226666.099194,2035678778.517755,2442.330686,0.219908,1,4,4,0.010800
372,86928.000000,13072.000000,40,227188.700601,2556424764.951672,2377.934546,0.161912,1,4,3,0.021870
373,83140.000000,16860.000000,31,230079.741072,1908199043.276038,2684.641021,0.135835,1,4,1,0.009012
374,78451.000000,21549.000000,30,232140.709391,1870107462.415979,2534.911031,0.179382,1,4,1,0.013969
375,83087.000000,16913.000000,33,233654.418414,1968150714.025581,2581.795606,0.170174,1,4,3,0.016242
376,84767.000000,15233.000000,37,232547.921406,1722410674.637733,2606.117131,0.140764,1,4,1,0.013908
377,81860.000000,18140.000000,32,234371.170861,1608950238.449940,2385.579521,0.166776,1,4,3,0.031576
378,82366.000000,17634.000000,31,229013.667455,2254699583.706683,2391.817959,0.154235,1,4,3,0.025818
379,84137.000000,15863.000000,32,228311.230839,2286517928.191530,2596.340881,0.134603,1,4,3,0.018454
380,80480.000000,19520.000000,31,234555.515789,1708255726.744146,2790.695360,0.150533,1,4,1,0.009524
381,99869.000000,131.000000,49,234335.714380,1862228737.388025,1957.931099,0.286885,2,4,0,-0.000000
382,89885.000000,10115.000000,43,232198.362345,2169805996.625283,2267.301347,0.250234,2,4,4,0.006786
383,83676.000000,16324.000000,33,231396.681571,1857843148.375383,2280.091420,0.183198,2,4,3,0.011974
384,68748.000000,31252.000000,21,212807.650719,2373125057.941768,2420.258942,0.147171,2,4,3,0.020934
385,79569.000000,20431.000000,31,220267.071315,2617233487.701563,2736.351899,0.174815,2,4,3,0.021239
386,75544.000000,24456.000000,26,206146.697835,2297700435.101302,2345.512637,0.175482,2,4,1,0.021257
387,84185.000000,15815.000000,34,220340.599435,1750262939.080416,2004.107607,0.182348,2,4,1,0.032025
388,84688.000000,15312.000000,32,226001.771869,2080905010.595677,2294.326830,0.147830,2,4,1,0.013191
